,y
39215,no
39216,no
39217,no
39218,no
39219,no
39220,no
39221,no
39222,no
39223,no
39224,no
39225,no
39226,no
39227,no
39228,no
39229,no
39230,no
39231,no
39232,no
39233,no
39234,no
39235,no
39236,no
39237,no
39238,no
39239,no
39240,no
39241,no
39242,no
39243,yes
39244,no
39245,no
39246,no
39247,no
39248,no
39249,no
39250,no
39251,yes
39252,no
39253,no
39254,no
39255,no
39256,no
39257,no
39258,no
39259,no
39260,no
39261,no
39262,no
39263,no
39264,no
39265,no
39266,no
39267,yes
39268,no
39269,no
39270,no
39271,no
39272,no
39273,no
39274,no
39275,no
39276,no
39277,no
39278,no
39279,no
39280,no
39281,no
39282,no
39283,no
39284,no
39285,no
39286,no
39287,no
39288,no
39289,no
39290,no
39291,no
39292,no
39293,no
39294,no
39295,no
39296,no
39297,no
39298,no
39299,no
39300,no
39301,no
39302,no
39303,no
39304,no
39305,no
39306,no
39307,no
39308,no
39309,no
39310,yes
39311,no
39312,no
39313,no
39314,no
39315,no
39316,no
39317,no
39318,no
39319,no
39320,no
39321,no
39322,no
39323,no
39324,no
39325,no
39326,no
39327,no
39328,no
39329,no
39330,no
39331,no
39332,no
39333,no
39334,no
39335,no
39336,no
39337,no
39338,no
39339,no
39340,yes
39341,no
39342,no
39343,no
39344,no
39345,no
39346,no
39347,no
39348,no
39349,no
39350,no
39351,yes
39352,no
39353,no
39354,no
39355,no
39356,no
39357,no
39358,yes
39359,no
39360,yes
39361,yes
39362,no
39363,no
39364,yes
39365,yes
39366,no
39367,yes
39368,no
39369,yes
39370,no
39371,yes
39372,no
39373,no
39374,no
39375,no
39376,no
39377,no
39378,no
39379,no
39380,no
39381,no
39382,no
39383,yes
39384,no
39385,no
39386,no
39387,yes
39388,no
39389,no
39390,yes
39391,yes
39392,no
39393,no
39394,no
39395,yes
39396,no
39397,no
39398,no
39399,no
39400,yes
39401,no
39402,no
39403,no
39404,no
39405,no
39406,yes
39407,yes
39408,no
39409,no
39410,no
39411,no
39412,yes
39413,no
39414,no
39415,yes
39416,yes
39417,yes
39418,no
39419,yes
39420,no
39421,yes
39422,no
39423,no
39424,yes
39425,no
39426,yes
39427,no
39428,no
39429,yes
39430,no
39431,no
39432,no
39433,yes
39434,no
39435,no
39436,no
39437,no
39438,no
39439,yes
39440,no
39441,no
39442,no
39443,no
39444,no
39445,no
39446,no
39447,no
39448,no
39449,no
39450,no
39451,no
39452,yes
39453,no
39454,no
39455,yes
39456,yes
39457,yes
39458,yes
39459,yes
39460,yes
39461,no
39462,no
39463,no
39464,yes
39465,no
39466,no
39467,no
39468,no
39469,no
39470,no
39471,yes
39472,no
39473,no
39474,yes
39475,yes
39476,no
39477,no
39478,yes
39479,no
39480,no
39481,no
39482,no
39483,no
39484,yes
39485,no
39486,no
39487,yes
39488,no
39489,no
39490,no
39491,no
39492,yes
39493,yes
39494,no
39495,no
39496,no
39497,no
39498,no
39499,no
39500,yes
39501,no
39502,no
39503,no
39504,no
39505,no
39506,no
39507,yes
39508,yes
39509,no
39510,yes
39511,no
39512,yes
39513,no
39514,no
39515,no
39516,yes
39517,yes
39518,yes
39519,yes
39520,yes
39521,yes
39522,no
39523,no
39524,yes
39525,yes
39526,no
39527,yes
39528,no
39529,no
39530,no
39531,no
39532,no
39533,no
39534,no
39535,yes
39536,no
39537,no
39538,no
39539,no
39540,no
39541,no
39542,no
39543,no
39544,no
39545,no
39546,no
39547,yes
39548,no
39549,yes
39550,no
39551,no
39552,yes
39553,no
39554,yes
39555,no
39556,no
39557,no
39558,no
39559,no
39560,no
39561,no
39562,no
39563,no
39564,no
39565,yes
39566,no
39567,no
39568,no
39569,no
39570,no
39571,no
39572,no
39573,no
39574,no
39575,no
39576,no
39577,yes
39578,no
39579,no
39580,no
39581,no
39582,yes
39583,yes
39584,no
39585,no
39586,no
39587,no
39588,no
39589,no
39590,no
39591,no
39592,no
39593,no
39594,no
39595,no
39596,no
39597,yes
39598,no
39599,no
39600,no
39601,no
39602,no
39603,no
39604,yes
39605,yes
39606,no
39607,no
39608,no
39609,yes
39610,no
39611,no
39612,no
39613,no
39614,no
39615,no
39616,yes
39617,no
39618,no
39619,no
39620,no
39621,no
39622,no
39623,no
39624,no
39625,no
39626,no
39627,no
39628,no
39629,yes
39630,yes
39631,no
39632,no
39633,no
39634,no
39635,no
39636,no
39637,no
39638,yes
39639,no
39640,no
39641,no
39642,no
39643,no
39644,no
39645,no
39646,no
39647,yes
39648,no
39649,no
39650,yes
39651,yes
39652,no
39653,no
39654,no
39655,yes
39656,no
39657,no
39658,no
39659,yes
39660,no
39661,no
39662,yes
39663,yes
39664,no
39665,yes
39666,no
39667,no
39668,no
39669,no
39670,no
39671,no
39672,yes
39673,no
39674,no
39675,yes
39676,no
39677,yes
39678,no
39679,no
39680,no
39681,no
39682,no
39683,no
39684,no
39685,no
39686,yes
39687,no
39688,no
39689,yes
39690,yes
39691,no
39692,no
39693,no
39694,yes
39695,no
39696,no
39697,yes
39698,no
39699,no
39700,no
39701,no
39702,yes
39703,no
39704,yes
39705,no
39706,no
39707,no
39708,no
39709,no
39710,no
39711,no
39712,no
39713,no
39714,yes
39715,no
39716,no
39717,yes
39718,no
39719,no
39720,no
39721,no
39722,no
39723,no
39724,yes
39725,no
39726,no
39727,no
39728,no
39729,yes
39730,no
39731,no
39732,no
39733,no
39734,no
39735,no
39736,no
39737,no
39738,no
39739,no
39740,no
39741,yes
39742,no
39743,no
39744,no
39745,no
39746,no
39747,no
39748,no
39749,no
39750,no
39751,no
39752,yes
39753,no
39754,yes
39755,no
39756,no
39757,no
39758,yes
39759,no
39760,no
39761,yes
39762,yes
39763,yes
39764,no
39765,no
39766,yes
39767,no
39768,no
39769,no
39770,no
39771,no
39772,no
39773,yes
39774,yes
39775,yes
39776,no
39777,no
39778,no
39779,yes
39780,yes
39781,no
39782,no
39783,no
39784,no
39785,no
39786,yes
39787,yes
39788,yes
39789,no
39790,yes
39791,yes
39792,yes
39793,yes
39794,no
39795,no
39796,no
39797,no
39798,no
39799,yes
39800,no
39801,no
39802,no
39803,no
39804,no
39805,no
39806,no
39807,no
39808,no
39809,no
39810,no
39811,yes
39812,no
39813,yes
39814,no
39815,no
39816,yes
39817,yes
39818,yes
39819,yes
39820,yes
39821,yes
39822,no
39823,yes
39824,no
39825,no
39826,yes
39827,no
39828,no
39829,no
39830,no
39831,no
39832,no
39833,no
39834,no
39835,yes
39836,no
39837,no
39838,no
39839,no
39840,yes
39841,no
39842,no
39843,no
39844,no
39845,no
39846,yes
39847,yes
39848,no
39849,yes
39850,no
39851,yes
39852,yes
39853,no
39854,yes
39855,no
39856,yes
39857,no
39858,no
39859,yes
39860,no
39861,no
39862,no
39863,yes
39864,no
39865,yes
39866,yes
39867,yes
39868,no
39869,no
39870,no
39871,no
39872,yes
39873,no
39874,yes
39875,yes
39876,no
39877,no
39878,no
39879,yes
39880,no
39881,yes
39882,no
39883,no
39884,yes
39885,no
39886,yes
39887,no
39888,yes
39889,yes
39890,no
39891,no
39892,no
39893,no
39894,no
39895,yes
39896,yes
39897,no
39898,no
39899,yes
39900,no
39901,no
39902,no
39903,no
39904,no
39905,yes
39906,no
39907,no
39908,yes
39909,no
39910,yes
39911,no
39912,no
39913,yes
39914,no
39915,no
39916,no
39917,no
39918,no
39919,no
39920,yes
39921,yes
39922,no
39923,no
39924,no
39925,yes
39926,no
39927,no
39928,no
39929,no
39930,no
39931,yes
39932,no
39933,no
39934,no
39935,no
39936,no
39937,yes
39938,no
39939,yes
39940,no
39941,no
39942,yes
39943,no
39944,no
39945,no
39946,no
39947,yes
39948,no
39949,no
39950,no
39951,yes
39952,yes
39953,yes
39954,yes
39955,yes
39956,no
39957,yes
39958,yes
39959,yes
39960,no
39961,yes
39962,no
39963,no
39964,no
39965,no
39966,yes
39967,no
39968,yes
39969,no
39970,yes
39971,no
39972,yes
39973,yes
39974,no
39975,yes
39976,yes
39977,no
39978,yes
39979,yes
39980,no
39981,no
39982,yes
39983,no
39984,yes
39985,no
39986,yes
39987,no
39988,yes
39989,no
39990,yes
39991,no
39992,no
39993,no
39994,no
39995,no
39996,yes
39997,yes
39998,no
39999,no
40000,no
40001,no
40002,no
40003,no
40004,no
40005,yes
40006,no
40007,no
40008,no
40009,no
40010,no
40011,no
40012,yes
40013,no
40014,no
40015,no
40016,no
40017,no
40018,yes
40019,yes
40020,no
40021,no
40022,no
40023,yes
40024,no
40025,yes
40026,no
40027,no
40028,no
40029,no
40030,no
40031,yes
40032,no
40033,yes
40034,yes
40035,yes
40036,yes
40037,no
40038,no
40039,yes
40040,no
40041,no
40042,no
40043,no
40044,no
40045,no
40046,no
40047,yes
40048,no
40049,yes
40050,no
40051,no
40052,no
40053,yes
40054,yes
40055,yes
40056,yes
40057,no
40058,no
40059,no
40060,yes
40061,yes
40062,no
40063,yes
40064,no
40065,yes
40066,no
40067,yes
40068,yes
40069,no
40070,yes
40071,yes
40072,yes
40073,no
40074,yes
40075,no
40076,yes
40077,yes
40078,no
40079,yes
40080,yes
40081,yes
40082,yes
40083,yes
40084,yes
40085,yes
40086,yes
40087,yes
40088,no
40089,no
40090,no
40091,no
40092,no
40093,yes
40094,no
40095,no
40096,no
40097,yes
40098,no
40099,no
40100,no
40101,yes
40102,yes
40103,yes
40104,no
40105,no
40106,no
40107,no
40108,yes
40109,no
40110,no
40111,no
40112,yes
40113,no
40114,no
40115,no
40116,no
40117,no
40118,no
40119,yes
40120,no
40121,no
40122,yes
40123,no
40124,yes
40125,no
40126,no
40127,yes
40128,yes
40129,yes
40130,yes
40131,yes
40132,yes
40133,no
40134,no
40135,no
40136,no
40137,no
40138,yes
40139,yes
40140,yes
40141,no
40142,yes
40143,yes
40144,yes
40145,no
40146,yes
40147,no
40148,no
40149,yes
40150,yes
40151,no
40152,yes
40153,yes
40154,no
40155,no
40156,no
40157,yes
40158,no
40159,no
40160,no
40161,no
40162,no
40163,yes
40164,no
40165,no
40166,yes
40167,no
40168,no
40169,yes
40170,yes
40171,yes
40172,yes
40173,no
40174,no
40175,yes
40176,no
40177,yes
40178,no
40179,no
40180,no
40181,no
40182,yes
40183,yes
40184,yes
40185,yes
40186,no
40187,no
40188,no
40189,no
40190,no
40191,no
40192,no
40193,no
40194,no
40195,no
40196,yes
40197,no
40198,no
40199,yes
40200,yes
40201,no
40202,no
40203,yes
40204,yes
40205,yes
40206,no
40207,yes
40208,yes
40209,no
40210,no
40211,no
40212,yes
40213,no
40214,no
40215,no
40216,no
40217,yes
40218,yes
40219,yes
40220,yes
40221,no
40222,yes
40223,no
40224,no
40225,no
40226,yes
40227,no
40228,yes
40229,no
40230,no
40231,yes
40232,no
40233,yes
40234,no
40235,no
40236,no
40237,no
40238,no
40239,no
40240,no
40241,no
40242,no
40243,no
40244,yes
40245,yes
40246,no
40247,yes
40248,no
40249,yes
40250,no
40251,no
40252,no
40253,yes
40254,no
40255,no
40256,no
40257,yes
40258,yes
40259,no
40260,yes
40261,no
40262,yes
40263,no
40264,yes
40265,no
40266,no
40267,yes
40268,no
40269,no
40270,yes
40271,no
40272,no
40273,no
40274,yes
40275,yes
40276,yes
40277,yes
40278,yes
40279,yes
40280,no
40281,no
40282,yes
40283,no
40284,no
40285,no
40286,no
40287,no
40288,no
40289,yes
40290,no
40291,no
40292,no
40293,no
40294,yes
40295,no
40296,no
40297,no
40298,yes
40299,yes
40300,no
40301,yes
40302,yes
40303,no
40304,no
40305,yes
40306,no
40307,no
40308,yes
40309,no
40310,no
40311,no
40312,no
40313,no
40314,no
40315,no
40316,no
40317,no
40318,no
40319,no
40320,no
40321,no
40322,no
40323,yes
40324,no
40325,no
40326,yes
40327,no
40328,no
40329,no
40330,yes
40331,no
40332,no
40333,no
40334,yes
40335,no
40336,no
40337,yes
40338,no
40339,yes
40340,no
40341,no
40342,yes
40343,no
40344,yes
40345,yes
40346,yes
40347,yes
40348,no
40349,yes
40350,yes
40351,no
40352,no
40353,no
40354,no
40355,yes
40356,no
40357,no
40358,no
40359,no
40360,no
40361,no
40362,no
40363,yes
40364,no
40365,no
40366,yes
40367,no
40368,no
40369,no
40370,yes
40371,no
40372,no
40373,yes
40374,no
40375,yes
40376,no
40377,no
40378,no
40379,yes
40380,no
40381,no
40382,no
40383,yes
40384,no
40385,no
40386,yes
40387,no
40388,no
40389,no
40390,no
40391,no
40392,yes
40393,yes
40394,yes
40395,no
40396,yes
40397,no
40398,no
40399,no
40400,no
40401,yes
40402,yes
40403,yes
40404,yes
40405,yes
40406,no
40407,no
40408,yes
40409,no
40410,no
40411,yes
40412,yes
40413,yes
40414,yes
40415,no
40416,no
40417,yes
40418,no
40419,yes
40420,no
40421,yes
40422,yes
40423,no
40424,no
40425,no
40426,no
40427,no
40428,no
40429,no
40430,no
40431,no
40432,no
40433,no
40434,yes
40435,no
40436,yes
40437,yes
40438,yes
40439,yes
40440,yes
40441,yes
40442,yes
40443,yes
40444,yes
40445,no
40446,yes
40447,yes
40448,no
40449,yes
40450,no
40451,yes
40452,no
40453,yes
40454,no
40455,no
40456,yes
40457,yes
40458,no
40459,yes
40460,no
40461,yes
40462,no
40463,no
40464,no
40465,no
40466,no
40467,no
40468,no
40469,no
40470,no
40471,no
40472,yes
40473,no
40474,no
40475,no
40476,no
40477,yes
40478,yes
40479,yes
40480,no
40481,yes
40482,no
40483,no
40484,no
40485,no
40486,yes
40487,no
40488,yes
40489,yes
40490,yes
40491,no
40492,no
40493,no
40494,no
40495,yes
40496,no
40497,yes
40498,no
40499,no
40500,no
40501,no
40502,yes
40503,no
40504,yes
40505,no
40506,yes
40507,no
40508,no
40509,yes
40510,no
40511,no
40512,no
40513,yes
40514,yes
40515,no
40516,yes
40517,no
40518,no
40519,no
40520,no
40521,yes
40522,yes
40523,yes
40524,yes
40525,no
40526,yes
40527,no
40528,yes
40529,no
40530,no
40531,no
40532,no
40533,no
40534,no
40535,no
40536,no
40537,yes
40538,no
40539,no
40540,no
40541,no
40542,no
40543,yes
40544,no
40545,no
40546,yes
40547,no
40548,no
40549,no
40550,no
40551,no
40552,yes
40553,no
40554,no
40555,yes
40556,no
40557,yes
40558,no
40559,yes
40560,no
40561,no
40562,no
40563,no
40564,yes
40565,no
40566,yes
40567,no
40568,no
40569,yes
40570,yes
40571,no
40572,no
40573,no
40574,yes
40575,no
40576,no
40577,no
40578,no
40579,no
40580,no
40581,no
40582,no
40583,yes
40584,no
40585,no
40586,no
40587,no
40588,yes
40589,no
40590,yes
40591,no
40592,no
40593,no
40594,yes
40595,no
40596,yes
40597,no
40598,no
40599,no
40600,no
40601,no
40602,no
40603,no
40604,no
40605,no
40606,no
40607,no
40608,no
40609,yes
40610,yes
40611,yes
40612,no
40613,yes
40614,no
40615,yes
40616,yes
40617,yes
40618,yes
40619,no
40620,no
40621,no
40622,yes
40623,no
40624,yes
40625,yes
40626,no
40627,no
40628,no
40629,yes
40630,yes
40631,yes
40632,yes
40633,no
40634,yes
40635,yes
40636,yes
40637,no
40638,no
40639,no
40640,yes
40641,no
40642,yes
40643,yes
40644,no
40645,no
40646,no
40647,yes
40648,yes
40649,no
40650,yes
40651,yes
40652,no
40653,yes
40654,no
40655,no
40656,yes
40657,no
40658,yes
40659,no
40660,no
40661,no
40662,no
40663,no
40664,no
40665,no
40666,no
40667,no
40668,yes
40669,no
40670,yes
40671,no
40672,yes
40673,no
40674,no
40675,no
40676,yes
40677,no
40678,no
40679,yes
40680,yes
40681,yes
40682,no
40683,yes
40684,no
40685,yes
40686,yes
40687,yes
40688,no
40689,yes
40690,yes
40691,no
40692,no
40693,no
40694,no
40695,no
40696,yes
40697,yes
40698,yes
40699,yes
40700,no
40701,yes
40702,yes
40703,no
40704,no
40705,yes
40706,yes
40707,yes
40708,no
40709,no
40710,yes
40711,no
40712,no
40713,no
40714,no
40715,no
40716,no
40717,no
40718,yes
40719,yes
40720,no
40721,no
40722,no
40723,yes
40724,yes
40725,no
40726,no
40727,no
40728,yes
40729,no
40730,no
40731,yes
40732,yes
40733,yes
40734,yes
40735,yes
40736,no
40737,no
40738,no
40739,no
40740,no
40741,no
40742,no
40743,no
40744,yes
40745,no
40746,no
40747,no
40748,no
40749,yes
40750,yes
40751,no
40752,yes
40753,no
40754,no
40755,no
40756,no
40757,yes
40758,no
40759,no
40760,no
40761,yes
40762,no
40763,yes
40764,no
40765,no
40766,no
40767,no
40768,no
40769,no
40770,no
40771,no
40772,no
40773,no
40774,no
40775,no
40776,no
40777,yes
40778,no
40779,yes
40780,no
40781,yes
40782,no
40783,no
40784,no
40785,no
40786,no
40787,no
40788,no
40789,no
40790,no
40791,no
40792,no
40793,yes
40794,no
40795,no
40796,no
40797,no
40798,no
40799,yes
40800,yes
40801,no
40802,no
40803,no
40804,no
40805,no
40806,no
40807,yes
40808,yes
40809,yes
40810,yes
40811,no
40812,yes
40813,yes
40814,no
40815,yes
40816,no
40817,no
40818,no
40819,no
40820,yes
40821,no
40822,no
40823,no
40824,yes
40825,yes
40826,no
40827,no
40828,yes
40829,yes
40830,no
40831,no
40832,no
40833,yes
40834,no
40835,yes
40836,no
40837,no
40838,no
40839,no
40840,yes
40841,no
40842,no
40843,no
40844,no
40845,no
40846,no
40847,no
40848,no
40849,no
40850,no
40851,no
40852,no
40853,yes
40854,yes
40855,no
40856,no
40857,yes
40858,no
40859,no
40860,no
40861,yes
40862,yes
40863,yes
40864,no
40865,yes
40866,no
40867,no
40868,yes
40869,yes
40870,no
40871,no
40872,yes
40873,yes
40874,yes
40875,no
40876,yes
40877,no
40878,yes
40879,yes
40880,no
40881,no
40882,no
40883,no
40884,yes
40885,no
40886,yes
40887,yes
40888,no
40889,yes
40890,no
40891,no
40892,no
40893,yes
40894,no
40895,no
40896,no
40897,no
40898,no
40899,no
40900,no
40901,no
40902,yes
40903,no
40904,yes
40905,no
40906,no
40907,no
40908,yes
40909,no
40910,no
40911,no
40912,no
40913,no
40914,no
40915,no
40916,no
40917,yes
40918,no
40919,no
40920,no
40921,no
40922,no
40923,no
40924,no
40925,yes
40926,no
40927,no
40928,no
40929,no
40930,no
40931,no
40932,no
40933,no
40934,no
40935,no
40936,no
40937,no
40938,no
40939,no
40940,yes
40941,no
40942,yes
40943,no
40944,no
40945,no
40946,no
40947,yes
40948,yes
40949,no
40950,no
40951,no
40952,yes
40953,no
40954,yes
40955,no
40956,no
40957,no
40958,yes
40959,no
40960,no
40961,yes
40962,no
40963,no
40964,yes
40965,no
40966,no
40967,no
40968,yes
40969,yes
40970,no
40971,yes
40972,no
40973,no
40974,no
40975,no
40976,no
40977,no
40978,no
40979,yes
40980,no
40981,no
40982,yes
40983,no
40984,yes
40985,no
40986,no
40987,yes
40988,no
40989,no
40990,no
40991,no
40992,no
40993,no
40994,no
40995,no
40996,no
40997,no
40998,yes
40999,no
41000,yes
41001,no
41002,no
41003,no
41004,no
41005,no
41006,no
41007,no
41008,no
41009,no
41010,no
41011,no
41012,no
41013,no
41014,yes
41015,no
41016,yes
41017,no
41018,no
41019,no
41020,yes
41021,yes
41022,yes
41023,no
41024,no
41025,no
41026,no
41027,no
41028,no
41029,no
41030,yes
41031,no
41032,yes
41033,no
41034,no
41035,yes
41036,no
41037,no
41038,yes
41039,yes
41040,no
41041,no
41042,no
41043,no
41044,no
41045,no
41046,no
41047,yes
41048,yes
41049,no
41050,no
41051,no
41052,yes
41053,no
41054,no
41055,no
41056,yes
41057,no
41058,no
41059,no
41060,no
41061,no
41062,yes
41063,no
41064,no
41065,yes
41066,yes
41067,no
41068,yes
41069,no
41070,yes
41071,yes
41072,yes
41073,yes
41074,no
41075,no
41076,no
41077,yes
41078,no
41079,yes
41080,yes
41081,no
41082,yes
41083,yes
41084,no
41085,yes
41086,no
41087,no
41088,no
41089,yes
41090,no
41091,no
41092,no
41093,no
41094,no
41095,yes
41096,no
41097,no
41098,no
41099,no
41100,yes
41101,yes
41102,no
41103,no
41104,yes
41105,no
41106,no
41107,yes
41108,no
41109,no
41110,no
41111,no
41112,no
41113,no
41114,no
41115,yes
41116,yes
41117,no
41118,no
41119,no
41120,no
41121,yes
41122,yes
41123,no
41124,no
41125,yes
41126,no
41127,no
41128,no
41129,no
41130,no
41131,yes
41132,no
41133,no
41134,yes
41135,yes
41136,no
41137,no
41138,no
41139,yes
41140,no
41141,no
41142,no
41143,yes
41144,no
41145,no
41146,yes
41147,yes
41148,yes
41149,yes
41150,no
41151,no
41152,no
41153,yes
41154,no
41155,no
41156,no
41157,no
41158,no
41159,yes
41160,no
41161,no
41162,no
41163,yes
41164,yes
41165,yes
41166,no
41167,no
41168,yes
41169,yes
41170,yes
41171,no
41172,yes
41173,yes
41174,yes
41175,no
41176,yes
41177,no
41178,no
41179,no
41180,yes
41181,no
41182,yes
41183,no
41184,yes
41185,yes
41186,yes
41187,no
41188,no
41189,yes
41190,no
41191,no
41192,no
41193,yes
41194,no
41195,no
41196,no
41197,no
41198,yes
41199,yes
41200,no
41201,yes
41202,no
41203,no
41204,yes
41205,yes
41206,no
41207,no
41208,yes
41209,no
41210,yes
41211,yes
41212,no
41213,no
41214,no
41215,no
41216,yes
41217,yes
41218,no
41219,no
41220,yes
41221,yes
41222,no
41223,no
41224,no
41225,no
41226,no
41227,yes
41228,yes
41229,no
41230,yes
41231,yes
41232,yes
41233,no
41234,yes
41235,no
41236,yes
41237,yes
41238,no
41239,no
41240,yes
41241,yes
41242,no
41243,no
41244,no
41245,yes
41246,yes
41247,no
41248,yes
41249,no
41250,no
41251,no
41252,no
41253,no
41254,no
41255,no
41256,no
41257,no
41258,no
41259,no
41260,no
41261,no
41262,no
41263,yes
41264,yes
41265,no
41266,no
41267,no
41268,no
41269,no
41270,no
41271,no
41272,no
41273,yes
41274,no
41275,yes
41276,yes
41277,no
41278,yes
41279,yes
41280,no
41281,no
41282,no
41283,yes
41284,no
41285,no
41286,yes
41287,yes
41288,no
41289,no
41290,no
41291,yes
41292,no
41293,yes
41294,yes
41295,yes
41296,yes
41297,yes
41298,no
41299,no
41300,yes
41301,no
41302,no
41303,yes
41304,no
41305,no
41306,yes
41307,yes
41308,no
41309,no
41310,yes
41311,yes
41312,no
41313,no
41314,yes
41315,yes
41316,no
41317,no
41318,no
41319,no
41320,yes
41321,no
41322,no
41323,no
41324,no
41325,no
41326,no
41327,no
41328,no
41329,no
41330,no
41331,no
41332,yes
41333,no
41334,yes
41335,yes
41336,no
41337,no
41338,yes
41339,no
41340,yes
41341,no
41342,no
41343,no
41344,yes
41345,yes
41346,no
41347,no
41348,no
41349,no
41350,no
41351,no
41352,no
41353,yes
41354,yes
41355,no
41356,no
41357,yes
41358,no
41359,no
41360,yes
41361,no
41362,no
41363,yes
