,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome
41699,39,admin.,married,secondary,no,168,no,no,cellular,96,1,-1,0,failure
41700,30,technician,single,tertiary,no,655,no,no,cellular,384,2,-1,0,failure
41701,61,management,married,tertiary,no,2931,no,no,cellular,125,1,-1,0,failure
41702,45,blue-collar,single,secondary,no,3727,no,no,cellular,572,1,-1,0,failure
41703,57,management,divorced,secondary,no,854,no,no,cellular,480,1,40,5,success
41704,44,management,married,secondary,no,282,no,no,cellular,296,3,-1,0,failure
41705,70,retired,married,primary,no,8897,no,no,cellular,692,2,-1,0,failure
41706,19,student,single,secondary,no,55,no,no,telephone,89,2,193,1,other
41707,63,retired,married,secondary,no,415,yes,no,cellular,323,1,-1,0,failure
41708,77,retired,married,primary,no,121,no,no,telephone,191,1,-1,0,failure
41709,37,blue-collar,married,secondary,no,604,yes,no,cellular,371,1,495,1,failure
41710,37,management,single,secondary,no,793,no,no,cellular,130,1,-1,0,failure
41711,33,management,single,tertiary,no,5437,no,no,cellular,201,1,58,3,failure
41712,37,admin.,married,secondary,no,2061,yes,yes,cellular,867,2,107,4,success
41713,29,management,single,secondary,no,417,no,no,cellular,90,1,-1,0,failure
41714,25,admin.,single,tertiary,no,1185,no,no,cellular,290,1,114,1,failure
41715,30,admin.,single,secondary,no,873,no,no,cellular,301,1,216,2,failure
41716,63,retired,married,secondary,no,0,no,no,telephone,73,2,-1,0,failure
41717,31,management,single,tertiary,no,9629,no,no,cellular,180,2,96,2,failure
41718,29,technician,single,tertiary,no,172,yes,yes,cellular,271,2,187,16,failure
41719,70,retired,divorced,secondary,no,3104,no,no,telephone,88,1,-1,0,failure
41720,32,admin.,single,tertiary,no,272,yes,no,cellular,73,2,-1,0,failure
41721,61,retired,married,secondary,no,286,no,no,cellular,525,1,-1,0,failure
41722,56,admin.,married,secondary,no,16873,no,no,cellular,223,1,-1,0,failure
41723,54,blue-collar,married,secondary,no,895,no,no,cellular,335,1,-1,0,failure
41724,60,retired,married,secondary,no,197,no,no,cellular,1386,1,-1,0,failure
41725,34,blue-collar,single,secondary,no,484,no,no,cellular,90,1,-1,0,failure
41726,68,retired,married,primary,no,2398,no,no,cellular,352,1,-1,0,failure
41727,42,unemployed,married,tertiary,no,0,no,no,cellular,113,1,-1,0,failure
41728,24,blue-collar,single,secondary,no,1857,yes,no,cellular,147,1,92,5,other
41729,55,unemployed,married,secondary,no,377,no,no,cellular,403,1,183,1,success
41730,66,retired,married,secondary,no,0,no,no,cellular,189,1,-1,0,failure
41731,26,self-employed,single,tertiary,no,993,no,no,cellular,152,1,-1,0,failure
41732,53,housemaid,married,primary,no,0,no,no,cellular,148,1,-1,0,failure
41733,78,retired,divorced,secondary,no,0,no,no,telephone,259,1,-1,0,failure
41734,38,services,divorced,secondary,no,53,no,no,cellular,78,1,58,1,other
41735,61,housemaid,married,tertiary,no,1389,no,no,cellular,92,3,183,1,failure
41736,34,management,single,tertiary,no,1730,yes,no,cellular,97,2,-1,0,failure
41737,36,technician,married,tertiary,no,4596,yes,no,cellular,234,2,175,2,success
41738,42,management,married,secondary,no,849,yes,no,cellular,667,1,321,1,other
41739,29,admin.,single,secondary,no,3528,no,no,cellular,137,1,-1,0,failure
41740,58,retired,married,primary,no,565,no,no,telephone,153,1,93,1,success
41741,57,housemaid,single,secondary,no,254,no,no,cellular,676,1,-1,0,failure
41742,33,management,single,tertiary,no,1781,no,no,cellular,611,2,183,1,success
41743,27,admin.,married,secondary,no,3415,no,no,cellular,266,3,184,1,success
41744,79,retired,divorced,primary,no,79,no,no,cellular,1106,2,-1,0,failure
41745,64,retired,married,primary,no,2140,no,no,cellular,181,2,-1,0,failure
41746,66,retired,single,tertiary,no,0,no,no,cellular,79,2,-1,0,failure
41747,60,admin.,divorced,secondary,no,12039,no,no,telephone,261,1,187,1,success
41748,32,management,single,tertiary,no,2983,yes,no,cellular,268,1,102,1,failure
41749,47,housemaid,married,secondary,no,2524,no,no,cellular,105,1,-1,0,failure
41750,56,unemployed,married,secondary,no,12,no,no,cellular,511,3,187,1,failure
41751,25,technician,single,secondary,no,139,no,yes,cellular,138,1,-1,0,failure
41752,21,student,single,secondary,no,2488,no,no,cellular,180,1,-1,0,failure
41753,83,retired,married,secondary,no,4216,no,no,cellular,92,1,-1,0,failure
41754,83,retired,married,tertiary,no,6236,no,no,cellular,766,1,62,3,failure
41755,73,retired,divorced,secondary,no,7111,yes,no,cellular,146,1,-1,0,failure
41756,56,blue-collar,married,primary,no,1137,no,no,telephone,99,3,102,1,success
41757,45,blue-collar,married,secondary,no,6879,no,no,cellular,99,1,131,1,other
41758,77,retired,married,primary,no,989,no,no,telephone,95,2,-1,0,failure
41759,67,retired,married,primary,no,1430,no,no,telephone,88,3,-1,0,failure
41760,30,technician,single,tertiary,no,1646,no,no,cellular,251,3,98,6,other
41761,55,admin.,married,secondary,no,9329,no,no,cellular,135,1,113,2,failure
41762,31,admin.,married,tertiary,no,80,yes,yes,cellular,63,1,-1,0,failure
41763,55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,306,1,67,2,success
41764,57,admin.,married,secondary,no,3927,no,no,cellular,61,1,-1,0,failure
41765,59,unemployed,married,secondary,no,0,no,no,cellular,78,1,216,1,failure
41766,34,admin.,married,secondary,no,19,yes,yes,cellular,98,1,-1,0,failure
41767,54,management,married,tertiary,no,2216,yes,no,cellular,167,1,-1,0,failure
41768,72,blue-collar,married,primary,no,4415,no,no,telephone,120,1,-1,0,failure
41769,46,entrepreneur,divorced,secondary,no,1187,no,yes,cellular,92,1,327,1,failure
41770,67,management,divorced,tertiary,no,361,no,no,cellular,411,2,-1,0,failure
41771,51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,79,2,-1,0,failure
41772,48,management,married,tertiary,no,1093,yes,yes,cellular,1226,2,-1,0,failure
41773,39,technician,divorced,secondary,no,385,no,no,cellular,242,1,48,2,failure
41774,31,self-employed,married,secondary,no,581,yes,no,cellular,845,1,152,6,failure
41775,52,management,married,primary,no,3343,no,no,cellular,227,1,-1,0,failure
41776,46,self-employed,married,tertiary,no,8,no,no,cellular,182,1,-1,0,failure
41777,41,retired,single,primary,no,2579,no,no,cellular,213,1,-1,0,failure
41778,28,blue-collar,single,secondary,no,2806,no,no,cellular,285,1,120,1,other
41779,74,retired,married,tertiary,no,1124,no,no,telephone,200,2,-1,0,failure
41780,48,technician,single,secondary,no,1245,no,no,cellular,169,1,134,1,other
41781,35,management,single,tertiary,no,2646,no,no,cellular,221,1,182,1,success
41782,61,self-employed,divorced,tertiary,no,6,yes,no,cellular,210,1,182,2,success
41783,45,technician,married,secondary,no,886,yes,no,cellular,75,2,42,1,failure
41784,49,admin.,married,secondary,no,197,yes,no,cellular,404,1,68,1,other
41785,43,management,married,tertiary,no,1188,no,no,cellular,1573,2,139,2,failure
41786,62,retired,married,secondary,no,1495,no,no,cellular,896,1,57,2,success
41787,35,technician,single,tertiary,no,670,no,no,cellular,301,2,-1,0,failure
41788,36,admin.,divorced,secondary,no,592,no,no,cellular,204,2,99,5,failure
41789,83,retired,single,primary,no,1965,no,no,telephone,1003,3,-1,0,failure
41790,27,admin.,married,secondary,no,132,no,no,cellular,123,2,-1,0,failure
41791,62,management,married,tertiary,no,0,no,no,cellular,78,3,-1,0,failure
41792,76,retired,married,primary,no,163,no,no,telephone,120,1,-1,0,failure
41793,32,technician,married,tertiary,no,2688,no,no,cellular,216,1,57,1,failure
41794,63,retired,married,primary,no,1084,no,no,cellular,201,1,183,1,success
41795,23,student,single,secondary,no,107,no,no,cellular,84,1,183,1,success
41796,50,management,married,primary,no,313,no,no,telephone,958,1,-1,0,failure
41797,46,management,married,tertiary,no,37378,yes,no,cellular,146,1,518,1,failure
41798,33,management,married,tertiary,no,1297,yes,no,cellular,117,1,-1,0,failure
41799,38,technician,married,tertiary,no,127,yes,no,cellular,113,1,50,2,success
41800,34,technician,single,tertiary,no,144,yes,yes,cellular,104,1,85,19,failure
41801,35,self-employed,married,tertiary,no,1178,yes,yes,cellular,727,3,182,2,other
41802,30,self-employed,single,secondary,no,5223,no,no,cellular,404,2,-1,0,failure
41803,60,retired,married,primary,no,1167,no,no,cellular,79,2,-1,0,failure
41804,45,housemaid,married,primary,no,8692,yes,no,cellular,108,1,-1,0,failure
41805,31,admin.,single,tertiary,no,52,yes,no,cellular,71,1,-1,0,failure
41806,28,self-employed,single,tertiary,no,1579,no,no,cellular,122,3,-1,0,failure
41807,62,services,married,primary,no,276,no,no,cellular,80,2,-1,0,failure
41808,39,housemaid,married,tertiary,no,93,no,no,cellular,595,2,-1,0,failure
41809,66,housemaid,married,primary,no,40,no,no,telephone,290,2,-1,0,failure
41810,35,blue-collar,single,tertiary,no,1830,no,no,cellular,166,2,-1,0,failure
41811,64,retired,married,tertiary,no,2139,no,no,cellular,632,2,-1,0,failure
41812,58,technician,married,primary,no,4198,no,no,cellular,441,5,246,5,failure
41813,30,admin.,married,secondary,no,0,no,no,cellular,86,1,140,3,failure
41814,62,retired,married,tertiary,no,4692,yes,no,cellular,73,1,-1,0,failure
41815,48,housemaid,single,primary,no,1630,no,no,cellular,125,1,-1,0,failure
41816,62,retired,married,primary,no,0,no,no,telephone,280,1,-1,0,failure
41817,73,retired,married,primary,no,154,no,no,cellular,103,1,-1,0,failure
41818,40,self-employed,married,tertiary,no,13669,no,no,cellular,138,1,136,8,other
41819,81,retired,divorced,primary,no,0,no,no,telephone,172,1,-1,0,failure
41820,70,retired,married,secondary,no,1310,no,no,cellular,634,1,-1,0,failure
41821,39,management,married,tertiary,no,184,no,no,cellular,206,1,168,5,failure
41822,80,retired,married,secondary,no,2,no,no,telephone,442,1,-1,0,failure
41823,75,blue-collar,married,tertiary,no,643,no,no,cellular,522,2,-1,0,failure
41824,34,admin.,married,tertiary,no,35,yes,no,cellular,76,1,69,2,failure
41825,47,technician,married,secondary,no,2149,yes,no,cellular,241,1,183,2,success
41826,31,technician,married,tertiary,no,442,no,no,cellular,244,1,-1,0,failure
41827,59,unemployed,divorced,secondary,no,7469,no,no,cellular,68,1,-1,0,failure
41828,30,management,single,tertiary,no,536,no,no,cellular,244,1,105,1,success
41829,41,management,married,tertiary,no,3872,no,no,cellular,231,1,-1,0,failure
41830,19,student,single,primary,no,103,no,no,cellular,96,2,97,2,success
41831,54,blue-collar,married,primary,no,1311,no,no,telephone,485,3,184,3,failure
41832,48,management,divorced,tertiary,no,0,no,no,cellular,126,2,-1,0,failure
41833,26,admin.,single,secondary,no,766,no,no,cellular,457,2,-1,0,failure
41834,62,housemaid,married,tertiary,no,1528,no,no,cellular,134,2,184,1,success
41835,37,services,married,secondary,no,1960,yes,yes,cellular,246,5,-1,0,failure
41836,43,services,married,primary,no,2557,yes,no,telephone,166,3,183,5,success
41837,74,retired,married,primary,no,279,no,no,telephone,227,1,-1,0,failure
41838,40,unemployed,single,tertiary,no,79,no,no,cellular,570,1,135,1,failure
41839,37,management,married,tertiary,no,413,no,no,cellular,138,2,-1,0,failure
41840,57,management,married,tertiary,no,1318,no,no,cellular,115,1,185,2,failure
41841,75,retired,married,secondary,no,3771,no,no,telephone,186,1,183,1,failure
41842,77,retired,married,tertiary,no,0,no,no,cellular,847,1,60,1,success
41843,83,retired,divorced,primary,no,2619,no,no,telephone,181,2,-1,0,failure
41844,31,management,married,tertiary,no,6138,no,no,cellular,154,2,119,5,failure
41845,61,technician,married,primary,no,6384,no,no,cellular,55,2,-1,0,failure
41846,69,retired,married,secondary,no,0,no,no,cellular,1580,2,-1,0,failure
41847,22,services,single,secondary,no,129,no,no,cellular,258,1,-1,0,failure
41848,50,management,married,tertiary,no,469,no,no,cellular,170,1,183,1,success
41849,27,management,married,tertiary,no,893,no,no,cellular,154,2,-1,0,failure
41850,50,admin.,single,secondary,no,3702,no,no,cellular,109,5,-1,0,failure
41851,72,retired,married,secondary,no,2850,no,no,cellular,131,2,241,1,success
41852,31,admin.,single,secondary,no,523,no,yes,cellular,141,1,126,4,failure
41853,51,admin.,married,secondary,no,423,yes,yes,cellular,95,1,-1,0,failure
41854,65,retired,married,primary,no,493,no,no,cellular,622,1,182,1,failure
41855,81,retired,divorced,secondary,no,0,no,no,telephone,128,1,-1,0,failure
41856,34,services,single,tertiary,no,3119,no,no,cellular,306,1,-1,0,failure
41857,33,management,single,tertiary,no,8514,no,no,cellular,165,1,57,1,failure
41858,73,retired,married,secondary,no,519,no,no,telephone,434,1,57,1,failure
41859,35,admin.,married,tertiary,no,690,no,no,cellular,108,1,-1,0,failure
41860,40,technician,married,secondary,no,2266,no,no,cellular,447,1,147,5,failure
41861,37,services,married,secondary,no,4017,no,no,cellular,156,1,-1,0,failure
41862,44,technician,single,tertiary,no,643,no,no,cellular,324,1,143,3,failure
41863,40,technician,married,secondary,no,2338,no,no,cellular,717,2,-1,0,failure
41864,45,blue-collar,single,secondary,no,0,yes,no,cellular,283,1,165,3,failure
41865,61,management,married,tertiary,no,0,no,no,cellular,136,2,-1,0,failure
41866,74,retired,divorced,secondary,no,4079,no,no,cellular,343,3,-1,0,failure
41867,70,retired,married,secondary,no,3175,no,no,cellular,115,2,-1,0,failure
41868,63,retired,married,secondary,no,588,no,no,cellular,143,2,-1,0,failure
41869,61,technician,divorced,secondary,no,6481,no,no,cellular,131,1,-1,0,failure
41870,62,retired,married,primary,no,1515,yes,no,cellular,131,1,187,2,failure
41871,33,blue-collar,single,secondary,no,9,no,no,cellular,238,1,-1,0,failure
41872,47,blue-collar,married,secondary,no,820,no,no,cellular,98,1,-1,0,failure
41873,62,blue-collar,married,primary,no,1381,no,no,cellular,1020,1,-1,0,failure
41874,39,management,single,tertiary,no,1648,no,no,cellular,123,1,-1,0,failure
41875,62,management,divorced,tertiary,no,1619,no,no,cellular,534,1,-1,0,failure
41876,46,blue-collar,married,tertiary,no,3745,no,no,cellular,82,1,-1,0,failure
41877,26,management,single,tertiary,no,1177,no,no,cellular,116,1,-1,0,failure
41878,37,management,single,tertiary,no,254,no,no,cellular,120,1,-1,0,failure
41879,26,technician,single,secondary,no,334,no,no,cellular,217,1,-1,0,failure
41880,80,management,married,primary,no,6483,no,no,telephone,123,1,-1,0,failure
41881,30,admin.,single,secondary,no,648,no,no,cellular,54,1,-1,0,failure
41882,72,retired,married,primary,no,806,no,no,cellular,169,1,-1,0,failure
41883,46,housemaid,single,primary,no,10889,no,no,cellular,167,3,-1,0,failure
41884,47,services,single,secondary,no,1784,no,no,cellular,385,2,-1,0,failure
41885,76,housemaid,divorced,primary,no,1411,no,no,telephone,233,2,187,3,success
41886,59,unemployed,married,secondary,no,561,no,no,telephone,323,2,-1,0,failure
41887,30,unemployed,married,primary,no,1787,no,no,cellular,79,1,-1,0,failure
41888,56,management,single,secondary,no,111,no,no,cellular,79,1,186,1,failure
41889,30,admin.,single,tertiary,no,261,no,no,cellular,233,1,137,20,failure
41890,54,management,married,secondary,no,831,yes,yes,telephone,208,3,109,3,failure
41891,57,blue-collar,married,primary,no,8,no,no,telephone,270,2,-1,0,failure
41892,28,admin.,married,secondary,no,172,yes,no,cellular,123,2,-1,0,failure
41893,60,management,married,secondary,no,0,no,no,telephone,1745,3,62,3,failure
41894,30,student,single,tertiary,no,7529,no,no,cellular,328,1,-1,0,failure
41895,63,retired,married,primary,no,12067,no,no,telephone,2187,1,-1,0,failure
41896,61,admin.,married,secondary,no,1541,no,no,cellular,59,1,104,3,failure
41897,31,unemployed,single,secondary,no,8304,no,no,cellular,164,1,183,1,failure
41898,39,management,married,tertiary,no,1802,no,no,cellular,92,1,336,1,failure
41899,22,student,single,primary,no,3472,no,no,cellular,332,1,183,3,failure
41900,39,technician,married,tertiary,no,206,no,no,cellular,148,2,195,2,success
41901,37,management,single,tertiary,no,0,no,no,cellular,107,1,258,3,other
41902,72,retired,married,primary,no,1388,no,no,telephone,513,1,-1,0,failure
41903,77,retired,married,secondary,no,1807,no,no,telephone,373,1,-1,0,failure
41904,36,technician,married,secondary,no,480,no,no,cellular,213,1,-1,0,failure
41905,43,technician,married,secondary,no,69,yes,yes,cellular,304,1,337,1,failure
41906,65,retired,married,secondary,no,571,yes,no,cellular,349,1,183,2,success
41907,54,technician,married,secondary,no,3994,no,yes,cellular,595,2,187,2,success
41908,32,blue-collar,married,primary,no,400,no,no,cellular,76,2,-1,0,failure
41909,25,student,single,secondary,no,3165,no,no,telephone,251,2,-1,0,failure
41910,46,admin.,single,secondary,no,1693,yes,no,cellular,427,1,-1,0,failure
41911,28,management,single,tertiary,no,80,no,no,cellular,676,2,146,2,failure
41912,61,management,married,tertiary,no,267,no,no,cellular,192,3,184,1,success
41913,53,housemaid,married,primary,no,2581,no,no,cellular,828,1,189,1,failure
41914,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,576,1,183,4,success
41915,69,retired,married,tertiary,no,473,no,no,cellular,110,1,106,2,failure
41916,53,management,divorced,tertiary,no,3370,no,no,cellular,180,1,334,3,other
41917,27,student,single,tertiary,no,1134,no,no,cellular,825,1,183,4,success
41918,74,retired,married,tertiary,no,4912,no,no,telephone,129,3,-1,0,failure
41919,67,retired,married,tertiary,no,3810,no,no,cellular,1206,1,-1,0,failure
